Fecha,Casos_Diagnostico,Casos_Recuperado,Casos_Muerte,Casos_Activos,Tasa_Contagio,Tasa_Recuperacion,Tasa_Muerte,Pais,Ciudad
2020/06/12,4477.0,1340.0,388.0,2749.0,0.15881486957081137,0.03439902873330635,0.0113314447592068,Colombia,Barranquilla
2020/06/13,4763.0,1391.0,414.0,2958.0,0.10445533509280261,0.018552200800291015,0.009457984721716987,Colombia,Barranquilla
2020/06/14,5091.0,1431.0,447.0,3213.0,0.11135926521670692,0.013522650439486139,0.011156186612576065,Colombia,Barranquilla
2020/06/15,5887.0,1466.0,476.0,3945.0,0.24887470670211917,0.010893246187363835,0.00902583255524432,Colombia,Barranquilla
2020/06/16,6160.0,1502.0,517.0,4141.0,0.06956714961794412,0.009125475285171103,0.010392902408111533,Colombia,Barranquilla
2020/06/17,6600.0,1560.0,550.0,4490.0,0.10684210543556004,0.014006278676648153,0.007969089591886018,Colombia,Barranquilla
2020/06/18,7160.0,1680.0,591.0,4889.0,0.1254608584945513,0.026726057906458798,0.00913140311804009,Colombia,Barranquilla
2020/06/19,7564.0,1806.0,624.0,5134.0,0.08316610572282021,0.025772141542237677,0.006749846594395582,Colombia,Barranquilla
2020/06/20,8084.0,1941.0,657.0,5486.0,0.10197417386956537,0.02629528632645111,0.006427736657576938,Colombia,Barranquilla
2020/06/21,8502.0,2129.0,689.0,5684.0,0.07674785232658286,0.03426904848705797,0.005833029529711994,Colombia,Barranquilla
2020/06/22,8834.0,2269.0,727.0,5838.0,0.05885631210983736,0.024630541871921183,0.006685432793807178,Colombia,Barranquilla
2020/06/23,9176.0,2485.0,768.0,5923.0,0.05904739960089903,0.03699897225077081,0.007022953066118534,Colombia,Barranquilla
2020/06/24,9700.0,2675.0,802.0,6223.0,0.08919941225211549,0.032078338679723116,0.005740334290055715,Colombia,Barranquilla
2020/06/25,9962.0,2959.0,839.0,6164.0,0.04246966392421083,0.04563715249879479,0.005945685360758477,Colombia,Barranquilla
2020/06/26,10851.0,3312.0,873.0,6666.0,0.14551874779507887,0.0572680077871512,0.0055158987670343934,Colombia,Barranquilla
2020/06/27,11430.0,3553.0,901.0,6976.0,0.087708360784981,0.036153615361536155,0.0042004200420042,Colombia,Barranquilla
2020/06/28,11949.0,3758.0,928.0,7263.0,0.07516495040537635,0.029386467889908258,0.0038704128440366975,Colombia,Barranquilla
2020/06/29,12302.0,4051.0,957.0,7294.0,0.049126576822236236,0.04034145669833402,0.0039928404240671895,Colombia,Barranquilla
2020/06/30,12695.0,4384.0,981.0,7330.0,0.05447823126465029,0.04565396216068001,0.003290375651220181,Colombia,Barranquilla
2020/07/01,13069.0,4674.0,1009.0,7386.0,0.05160810724881566,0.03956343792633015,0.003819918144611187,Colombia,Barranquilla
2020/07/02,13684.0,4880.0,1053.0,7751.0,0.08424862341785966,0.027890603845112376,0.005957216355266721,Colombia,Barranquilla
2020/07/03,14036.0,5083.0,1087.0,7866.0,0.04597516133294462,0.026190169010450265,0.004386530770223197,Colombia,Barranquilla
2020/07/04,14400.0,5270.0,1112.0,8018.0,0.04686233959003919,0.023773201118738877,0.003178235443681668,Colombia,Barranquilla
2020/07/05,14929.0,5447.0,1139.0,8343.0,0.06683579105056967,0.02207533050636069,0.003367423297580444,Colombia,Barranquilla
2020/07/06,15301.0,5816.0,1174.0,8311.0,0.04519058854292382,0.04422869471413161,0.004195133644971833,Colombia,Barranquilla
2020/07/07,15820.0,6212.0,1199.0,8409.0,0.06331222614596006,0.047647695824810495,0.0030080616051016726,Colombia,Barranquilla
2020/07/08,16200.0,6571.0,1223.0,8406.0,0.0458370667575259,0.0426923534308479,0.0028540849090260435,Colombia,Barranquilla
2020/07/09,16878.0,7073.0,1250.0,8555.0,0.08184032682070645,0.05971924815607899,0.0032119914346895075,Colombia,Barranquilla
2020/07/10,17637.0,7656.0,1275.0,8706.0,0.09007735550939538,0.06814728229105786,0.0029222676797194622,Colombia,Barranquilla
2020/07/11,18024.0,8069.0,1295.0,8660.0,0.04516323660318059,0.047438548127728006,0.002297266253158741,Colombia,Barranquilla
2020/07/12,18674.0,8461.0,1311.0,8902.0,0.07628527181254974,0.045265588914549654,0.0018475750577367205,Colombia,Barranquilla
2020/07/13,19080.0,8942.0,1334.0,8804.0,0.04638097746509136,0.05403280161761402,0.0025836890586385082,Colombia,Barranquilla
2020/07/14,19667.0,9468.0,1356.0,8843.0,0.06782965942289094,0.05974557019536574,0.002498864152657883,Colombia,Barranquilla
2020/07/15,20084.0,10126.0,1376.0,8582.0,0.04799871389333587,0.07440913717064344,0.0022616759018432657,Colombia,Barranquilla
2020/07/16,21054.0,10728.0,1393.0,8933.0,0.11509090310666313,0.0701468189233279,0.0019808902353763693,Colombia,Barranquilla
2020/07/17,23092.0,11521.0,1410.0,10161.0,0.23251327356789592,0.08877196910332476,0.0019030560841822456,Colombia,Barranquilla
2020/07/18,24589.0,12598.0,1436.0,10555.0,0.1504292627414106,0.10599350457632123,0.0025588032673949414,Colombia,Barranquilla
2020/07/19,24946.0,13810.0,1453.0,9683.0,0.03458199207507143,0.11482709616295594,0.0016106110847939365,Colombia,Barranquilla
2020/07/20,25462.0,14411.0,1462.0,9589.0,0.05450311784676083,0.06206754105132707,0.0009294640090880925,Colombia,Barranquilla
2020/07/21,25924.0,14739.0,1474.0,9711.0,0.049300906713944805,0.03420586088226092,0.001251433934716863,Colombia,Barranquilla
2020/07/22,26155.0,15157.0,1486.0,9512.0,0.024351045426031538,0.04304397075481413,0.001235712079085573,Colombia,Barranquilla
2020/07/23,26453.0,16067.0,1502.0,8884.0,0.03207788338669217,0.0956686291000841,0.001682085786375105,Colombia,Barranquilla
2020/07/24,26656.0,16386.0,1510.0,8760.0,0.023402760662514704,0.03590724898694282,0.0009004952723998199,Colombia,Barranquilla
2020/07/25,26955.0,17608.0,1522.0,7825.0,0.034964498637384815,0.13949771689497717,0.0013698630136986301,Colombia,Barranquilla
2020/07/26,27386.0,18160.0,1531.0,7695.0,0.05643803958461859,0.07054313099041533,0.0011501597444089457,Colombia,Barranquilla
2020/07/27,27760.0,19214.0,1542.0,7004.0,0.049821091587476295,0.1369720597790773,0.0014294996751137103,Colombia,Barranquilla
2020/07/28,28505.0,19800.0,1552.0,7153.0,0.10907094245750551,0.08366647629925757,0.0014277555682467161,Colombia,Barranquilla
2020/07/29,28802.0,20449.0,1562.0,6791.0,0.04260528290169184,0.09073116175031455,0.001398014818957081,Colombia,Barranquilla
2020/07/30,29285.0,21370.0,1572.0,6343.0,0.07300066351914068,0.13562067442202916,0.0014725371815638344,Colombia,Barranquilla
2020/07/31,29512.0,21815.0,1577.0,6120.0,0.036748262538989745,0.0701560775658206,0.0007882705344474224,Colombia,Barranquilla
2020/08/01,29934.0,22372.0,1585.0,5977.0,0.07082018873942325,0.09101307189542483,0.00130718954248366,Colombia,Barranquilla
2020/08/02,30325.0,22819.0,1590.0,5916.0,0.06721367376078584,0.07478668228208131,0.0008365400702693659,Colombia,Barranquilla
2020/08/03,30751.0,23339.0,1593.0,5819.0,0.07401186668917444,0.0878972278566599,0.0005070993914807302,Colombia,Barranquilla
2020/08/04,31247.0,23953.0,1601.0,5693.0,0.08764417243303309,0.10551641175459701,0.001374806667812339,Colombia,Barranquilla
2020/08/05,31501.0,24216.0,1606.0,5679.0,0.045896550356544365,0.0461970841384156,0.0008782715615668365,Colombia,Barranquilla
2020/08/06,31677.0,24640.0,1612.0,5425.0,0.031888172571890645,0.07466103187180842,0.0010565240359218173,Colombia,Barranquilla
2020/08/07,32064.0,25050.0,1619.0,5395.0,0.07341254420908538,0.07557603686635944,0.0012903225806451613,Colombia,Barranquilla
2020/08/08,32416.0,25443.0,1626.0,5347.0,0.06716835499956834,0.07284522706209454,0.0012974976830398518,Colombia,Barranquilla
2020/08/09,32773.0,25918.0,1630.0,5225.0,0.06875622981663365,0.08883486066953432,0.0007480830372171312,Colombia,Barranquilla
2020/08/10,33095.0,26359.0,1632.0,5104.0,0.06348427536183734,0.08440191387559809,0.0003827751196172249,Colombia,Barranquilla
2020/08/11,33371.0,26684.0,1638.0,5049.0,0.05572160745100341,0.0636755485893417,0.0011755485893416929,Colombia,Barranquilla
2020/08/12,33498.0,26918.0,1641.0,4939.0,0.025925900811607793,0.04634581105169341,0.0005941770647653001,Colombia,Barranquilla
2020/08/13,33700.0,27249.0,1645.0,4806.0,0.042159806078775244,0.06701761490180198,0.0008098805426199635,Colombia,Barranquilla
2020/08/14,33852.0,27977.0,1650.0,4225.0,0.03260819997320421,0.15147732001664585,0.0010403662089055348,Colombia,Barranquilla
2020/08/15,34064.0,28416.0,1651.0,3997.0,0.05174125027463358,0.10390532544378699,0.00023668639053254438,Colombia,Barranquilla
2020/08/16,34235.0,28741.0,1653.0,3841.0,0.04412396194577794,0.08131098323742807,0.0005003752814610958,Colombia,Barranquilla
2020/08/17,34330.0,29154.0,1656.0,3520.0,0.025512923314618803,0.10752408227024213,0.0007810466024472793,Colombia,Barranquilla
2020/08/18,34539.0,29401.0,1657.0,3481.0,0.061252320351491515,0.07017045454545455,0.0002840909090909091,Colombia,Barranquilla
2020/08/19,34886.0,29658.0,1659.0,3569.0,0.10285560884931257,0.07382935937948865,0.0005745475438092502,Colombia,Barranquilla
2020/08/20,35049.0,30268.0,1664.0,3117.0,0.04713922394810697,0.17091622303166154,0.0014009526478005044,Colombia,Barranquilla
2020/08/21,35149.0,30535.0,1666.0,2948.0,0.0331184349749218,0.08565928777670838,0.0006416426050689766,Colombia,Barranquilla
2020/08/22,35189.0,30722.0,0.0,4467.0,0.01400809722128194,0.06343283582089553,-0.5651289009497965,Colombia,Barranquilla
2020/08/23,35355.0,30934.0,1668.0,2753.0,0.03836672970748477,0.047459144839937316,0.37340496977837473,Colombia,Barranquilla
2020/08/24,35508.0,31192.0,1671.0,2645.0,0.057387105695805365,0.09371594624046495,0.0010897203051216855,Colombia,Barranquilla
2020/08/25,35635.0,31482.0,1672.0,2481.0,0.04958706537998368,0.10964083175803403,0.0003780718336483932,Colombia,Barranquilla
2020/08/26,35721.0,31685.0,1673.0,2363.0,0.035802463100996995,0.08182184602982669,0.00040306328093510683,Colombia,Barranquilla
2020/08/27,35848.0,31932.0,1675.0,2241.0,0.055515679488227596,0.10452814219212865,0.0008463817181548879,Colombia,Barranquilla
2020/08/28,35919.0,32312.0,1680.0,1927.0,0.03272977494498651,0.16956715751896476,0.0022311468094600626,Colombia,Barranquilla
2020/08/29,35983.0,32476.0,1683.0,1824.0,0.03431256827204635,0.0851063829787234,0.0015568240788790867,Colombia,Barranquilla
2020/08/30,36068.0,32749.0,0.0,3319.0,0.04814760575073906,0.14967105263157895,-0.9226973684210527,Colombia,Barranquilla
2020/08/31,36130.0,32850.0,0.0,3280.0,0.01930185697015202,0.030430852666465804,0.0,Colombia,Barranquilla
2020/09/01,36218.0,32978.0,0.0,3240.0,0.02772351700866998,0.03902439024390244,0.0,Colombia,Barranquilla
2020/09/02,36395.0,33257.0,-69.0,3206.0,,,,Colombia,Barranquilla
2020/09/03,36570.0,33533.0,-137.0,3174.0,,,,Colombia,Barranquilla
2020/09/04,36743.0,33807.0,-204.0,3141.0,,,,Colombia,Barranquilla
2020/09/05,36914.0,34078.0,-271.0,3107.0,,,,Colombia,Barranquilla
2020/09/06,37083.0,34346.0,-337.0,3075.0,,,,Colombia,Barranquilla
2020/09/07,37251.0,34611.0,-402.0,3042.0,,,,Colombia,Barranquilla
2020/09/08,37417.0,34873.0,-467.0,3010.0,,,,Colombia,Barranquilla
2020/09/09,37581.0,35132.0,-531.0,2980.0,,,,Colombia,Barranquilla
2020/09/10,37743.0,35389.0,-594.0,2949.0,,,,Colombia,Barranquilla
2020/09/11,37904.0,35643.0,-657.0,2917.0,,,,Colombia,Barranquilla
2020/09/12,38063.0,35894.0,-719.0,2887.0,,,,Colombia,Barranquilla
2020/09/13,38220.0,36143.0,-780.0,2858.0,,,,Colombia,Barranquilla
2020/09/14,38376.0,36389.0,-841.0,2827.0,,,,Colombia,Barranquilla
2020/09/15,38530.0,36633.0,-901.0,2798.0,,,,Colombia,Barranquilla
2020/09/16,38682.0,36874.0,-960.0,2769.0,,,,Colombia,Barranquilla
2020/09/17,38833.0,37113.0,-1019.0,2739.0,,,,Colombia,Barranquilla
2020/09/18,38982.0,37349.0,-1077.0,2710.0,,,,Colombia,Barranquilla
2020/09/19,39130.0,37583.0,-1135.0,2682.0,,,,Colombia,Barranquilla
2020/09/20,39276.0,37814.0,-1192.0,2654.0,,,,Colombia,Barranquilla
2020/09/21,39420.0,38043.0,-1248.0,2626.0,,,,Colombia,Barranquilla
2020/09/22,39563.0,38269.0,-1304.0,2597.0,,,,Colombia,Barranquilla
2020/09/23,39704.0,38493.0,-1359.0,2571.0,,,,Colombia,Barranquilla
2020/09/24,39844.0,38715.0,-1414.0,2543.0,,,,Colombia,Barranquilla
2020/09/25,39982.0,38934.0,-1468.0,2516.0,,,,Colombia,Barranquilla
2020/09/26,40119.0,39151.0,-1521.0,2489.0,,,,Colombia,Barranquilla
2020/09/27,40254.0,39366.0,-1574.0,2463.0,,,,Colombia,Barranquilla
2020/09/28,40388.0,39578.0,-1626.0,2436.0,,,,Colombia,Barranquilla
2020/09/29,40520.0,39788.0,-1678.0,2410.0,,,,Colombia,Barranquilla
2020/09/30,40651.0,39996.0,-1729.0,2384.0,,,,Colombia,Barranquilla
2020/10/01,40781.0,40201.0,-1780.0,2359.0,,,,Colombia,Barranquilla
2020/10/02,40909.0,40404.0,-1830.0,2335.0,,,,Colombia,Barranquilla
2020/10/03,41036.0,40605.0,-1880.0,2310.0,,,,Colombia,Barranquilla
2020/10/04,41162.0,40804.0,-1929.0,2286.0,,,,Colombia,Barranquilla
2020/10/05,41286.0,41001.0,-1978.0,2263.0,,,,Colombia,Barranquilla
2020/10/06,41409.0,41196.0,-2026.0,2239.0,,,,Colombia,Barranquilla
2020/10/07,41531.0,41389.0,-2074.0,2215.0,,,,Colombia,Barranquilla
2020/10/08,41651.0,41580.0,-2121.0,2192.0,,,,Colombia,Barranquilla
2020/10/09,41770.0,41769.0,-2168.0,2169.0,,,,Colombia,Barranquilla
2020/10/10,41888.0,41956.0,-2214.0,2146.0,,,,Colombia,Barranquilla
2020/10/11,42005.0,42141.0,-2260.0,2123.0,,,,Colombia,Barranquilla
2020/10/12,42120.0,42324.0,-2305.0,2101.0,,,,Colombia,Barranquilla
2020/10/13,42234.0,42505.0,-2350.0,2079.0,,,,Colombia,Barranquilla
2020/10/14,42347.0,42684.0,-2394.0,2057.0,,,,Colombia,Barranquilla
2020/10/15,42459.0,42861.0,-2438.0,2035.0,,,,Colombia,Barranquilla
2020/10/16,42569.0,43036.0,-2481.0,2014.0,,,,Colombia,Barranquilla
2020/10/17,42678.0,43210.0,-2524.0,1992.0,,,,Colombia,Barranquilla
2020/10/18,42786.0,43382.0,-2566.0,1971.0,,,,Colombia,Barranquilla
2020/10/19,42893.0,43552.0,-2608.0,1949.0,,,,Colombia,Barranquilla
2020/10/20,42999.0,43720.0,-2649.0,1928.0,,,,Colombia,Barranquilla
2020/10/21,43104.0,43886.0,-2690.0,1907.0,,,,Colombia,Barranquilla
2020/10/22,43207.0,44050.0,-2731.0,1888.0,,,,Colombia,Barranquilla
2020/10/23,43309.0,44213.0,-2771.0,1868.0,,,,Colombia,Barranquilla
2020/10/24,43410.0,44374.0,-2811.0,1847.0,,,,Colombia,Barranquilla
2020/10/25,43510.0,44533.0,-2850.0,1827.0,,,,Colombia,Barranquilla
2020/10/26,43609.0,44690.0,-2889.0,1807.0,,,,Colombia,Barranquilla
2020/10/27,43707.0,44846.0,-2927.0,1789.0,,,,Colombia,Barranquilla
2020/10/28,43804.0,45000.0,-2965.0,1769.0,,,,Colombia,Barranquilla
2020/10/29,43900.0,45152.0,-3003.0,1750.0,,,,Colombia,Barranquilla
2020/10/30,43995.0,45303.0,-3040.0,1732.0,,,,Colombia,Barranquilla
2020/10/31,44089.0,45452.0,-3077.0,1713.0,,,,Colombia,Barranquilla
2020/11/01,44182.0,45600.0,-3113.0,1696.0,,,,Colombia,Barranquilla
2020/11/02,44274.0,45746.0,-3149.0,1677.0,,,,Colombia,Barranquilla
2020/11/03,44365.0,45891.0,-3185.0,1659.0,,,,Colombia,Barranquilla
2020/11/04,44455.0,46034.0,-3220.0,1641.0,,,,Colombia,Barranquilla
2020/11/05,44544.0,46175.0,-3255.0,1623.0,,,,Colombia,Barranquilla
2020/11/06,44632.0,46315.0,-3289.0,1606.0,,,,Colombia,Barranquilla
2020/11/07,44719.0,46453.0,-3323.0,1589.0,,,,Colombia,Barranquilla
2020/11/08,44805.0,46590.0,-3357.0,1572.0,,,,Colombia,Barranquilla
2020/11/09,44890.0,46726.0,-3390.0,1555.0,,,,Colombia,Barranquilla
2020/11/10,44974.0,46860.0,-3423.0,1537.0,,,,Colombia,Barranquilla
2020/11/11,45057.0,46992.0,-3456.0,1520.0,,,,Colombia,Barranquilla
2020/11/12,45139.0,47123.0,-3488.0,1505.0,,,,Colombia,Barranquilla
2020/11/13,45220.0,47253.0,-3520.0,1488.0,,,,Colombia,Barranquilla
2020/11/14,45301.0,47381.0,-3552.0,1471.0,,,,Colombia,Barranquilla
2020/11/15,45381.0,47508.0,-3583.0,1456.0,,,,Colombia,Barranquilla
2020/11/16,45460.0,47634.0,-3614.0,1440.0,,,,Colombia,Barranquilla
2020/11/17,45538.0,47758.0,-3645.0,1424.0,,,,Colombia,Barranquilla
2020/11/18,45615.0,47881.0,-3675.0,1410.0,,,,Colombia,Barranquilla
2020/11/19,45691.0,48003.0,-3705.0,1394.0,,,,Colombia,Barranquilla
2020/11/20,45766.0,48123.0,-3735.0,1378.0,,,,Colombia,Barranquilla
2020/11/21,45841.0,48242.0,-3764.0,1363.0,,,,Colombia,Barranquilla
2020/11/22,45915.0,48359.0,-3793.0,1348.0,,,,Colombia,Barranquilla
2020/11/23,45988.0,48475.0,-3822.0,1334.0,,,,Colombia,Barranquilla
2020/11/24,46060.0,48590.0,-3850.0,1321.0,,,,Colombia,Barranquilla
2020/11/25,46131.0,48704.0,-3878.0,1306.0,,,,Colombia,Barranquilla
2020/11/26,46202.0,48817.0,-3906.0,1291.0,,,,Colombia,Barranquilla
2020/11/27,46272.0,48928.0,-3933.0,1277.0,,,,Colombia,Barranquilla
2020/11/28,46341.0,49038.0,-3960.0,1263.0,,,,Colombia,Barranquilla
2020/11/29,46409.0,49147.0,-3987.0,1249.0,,,,Colombia,Barranquilla
2020/11/30,46477.0,49255.0,-4014.0,1235.0,,,,Colombia,Barranquilla
2020/03/17,1.0,0.0,0.0,1.0,,,,Colombia,Pereira
2020/03/18,3.0,0.0,0.0,3.0,2.0000048819900944,0.0,0.0,Colombia,Pereira
2020/03/20,4.0,0.0,0.0,4.0,0.33333577434029754,0.0,0.0,Colombia,Pereira
2020/03/21,5.0,0.0,0.0,5.0,0.25000244101292274,0.0,0.0,Colombia,Pereira
2020/03/22,7.0,0.0,0.0,7.0,0.4000048820377626,0.0,0.0,Colombia,Pereira
2020/03/24,10.0,1.0,0.0,9.0,0.42857875166382403,0.14285714285714285,0.0,Colombia,Pereira
2020/03/25,12.0,0.0,0.0,12.0,0.22222764677483225,-0.1111111111111111,0.0,Colombia,Pereira
2020/03/29,20.0,3.0,0.0,17.0,0.6666861951514027,0.25,0.0,Colombia,Pereira
2020/03/31,25.0,4.0,0.0,21.0,0.294132006519195,0.058823529411764705,0.0,Colombia,Pereira
2020/04/03,27.0,6.0,0.0,21.0,0.09524390747156801,0.09523809523809523,0.0,Colombia,Pereira
2020/04/08,32.0,12.0,0.0,20.0,0.23811093120223265,0.2857142857142857,0.0,Colombia,Pereira
2020/04/09,33.0,13.0,0.0,20.0,0.050003905887637375,0.05,0.0,Colombia,Pereira
2020/04/10,35.0,0.0,0.0,35.0,0.10000805591291802,-0.65,0.0,Colombia,Pereira
2020/04/11,38.0,14.0,0.0,24.0,0.08572160930724042,0.4,0.0,Colombia,Pereira
2020/04/12,40.0,16.0,0.0,24.0,0.08334106384917844,0.08333333333333333,0.0,Colombia,Pereira
2020/04/13,41.0,17.0,0.0,24.0,0.04167073537908193,0.041666666666666664,0.0,Colombia,Pereira
2020/04/14,44.0,18.0,0.0,26.0,0.12501251132121993,0.041666666666666664,0.0,Colombia,Pereira
2020/04/15,46.0,20.0,0.0,26.0,0.07693133961974319,0.07692307692307693,0.0,Colombia,Pereira
2020/04/17,75.0,0.0,0.0,75.0,1.1155098709660942,-0.7692307692307693,0.0,Colombia,Pereira
2020/04/18,83.0,21.0,4.0,58.0,0.10668619815508816,0.28,0.05333333333333334,Colombia,Pereira
2020/04/19,87.0,0.0,0.0,87.0,0.06897949263105485,-0.3620689655172414,-0.06896551724137931,Colombia,Pereira
2020/04/21,89.0,24.0,0.0,65.0,0.02299338876229064,0.27586206896551724,0.0,Colombia,Pereira
2020/04/22,94.0,25.0,0.0,69.0,0.07693979194122023,0.015384615384615385,0.0,Colombia,Pereira
2020/04/23,97.0,0.0,0.0,97.0,0.04348823937543895,-0.36231884057971014,0.0,Colombia,Pereira
2020/04/24,98.0,0.0,5.0,93.0,0.010311719917708614,0.0,0.05154639175257732,Colombia,Pereira
2020/04/25,123.0,28.0,0.0,95.0,0.268881525314283,0.3010752688172043,-0.053763440860215055,Colombia,Pereira
2020/04/26,126.0,36.0,0.0,90.0,0.03158843153147515,0.08421052631578947,0.0,Colombia,Pereira
2020/04/28,132.0,41.0,0.0,91.0,0.06668717728335254,0.05555555555555555,0.0,Colombia,Pereira
2020/04/30,138.0,47.0,0.0,91.0,0.06595531743381271,0.06593406593406594,0.0,Colombia,Pereira
2020/05/01,139.0,50.0,0.0,89.0,0.010992713956096549,0.03296703296703297,0.0,Colombia,Pereira
2020/05/02,143.0,52.0,7.0,84.0,0.04495907472562681,0.02247191011235955,0.07865168539325842,Colombia,Pereira
2020/05/08,144.0,97.0,0.0,47.0,0.011908918849120594,0.5357142857142857,-0.08333333333333333,Colombia,Pereira
2020/05/09,146.0,99.0,0.0,47.0,0.04256815429898665,0.0425531914893617,0.0,Colombia,Pereira
2020/05/13,163.0,0.0,0.0,163.0,0.3618310786139466,-2.106382978723404,0.0,Colombia,Pereira
2020/05/14,165.0,117.0,0.0,48.0,0.012274822571704917,0.7177914110429447,0.0,Colombia,Pereira
2020/05/21,166.0,136.0,0.0,30.0,0.020841727614233443,0.3958333333333333,0.0,Colombia,Pereira
2020/05/23,167.0,137.0,0.0,30.0,0.03334684561485765,0.03333333333333333,0.0,Colombia,Pereira
2020/05/24,168.0,139.0,0.0,29.0,0.0333469270473395,0.06666666666666667,0.0,Colombia,Pereira
2020/05/25,171.0,0.0,0.0,171.0,0.10349071597309364,-4.793103448275862,0.0,Colombia,Pereira
2020/05/27,173.0,0.0,0.0,173.0,0.011700790449559325,0.0,0.0,Colombia,Pereira
2020/05/30,175.0,0.0,0.0,175.0,0.01156557768228302,0.0,0.0,Colombia,Pereira
2020/06/03,176.0,157.0,0.0,19.0,0.005716727746544961,0.8971428571428571,0.0,Colombia,Pereira
2020/06/04,177.0,158.0,0.0,19.0,0.052654199933011035,0.05263157894736842,0.0,Colombia,Pereira
2020/06/05,179.0,159.0,0.0,20.0,0.10530865703378774,0.05263157894736842,0.0,Colombia,Pereira
2020/06/06,182.0,160.0,0.0,22.0,0.15006556920664924,0.05,0.0,Colombia,Pereira
2020/06/07,183.0,0.0,0.0,183.0,0.045474748066765415,-7.2727272727272725,0.0,Colombia,Pereira
2020/06/09,185.0,0.0,0.0,185.0,0.010933845908570581,0.0,0.0,Colombia,Pereira
2020/06/10,189.0,0.0,0.0,189.0,0.021631389989205295,0.0,0.0,Colombia,Pereira
2020/06/11,192.0,163.0,0.0,29.0,0.01588034222027008,0.8624338624338624,0.0,Colombia,Pereira
2020/06/12,194.0,164.0,0.0,30.0,0.06899785445927709,0.034482758620689655,0.0,Colombia,Pereira
2020/06/13,197.0,0.0,0.0,197.0,0.10004737762408542,-5.466666666666667,0.0,Colombia,Pereira
2020/06/14,199.0,0.0,0.0,199.0,0.010157168590886929,0.0,0.0,Colombia,Pereira
2020/06/16,200.0,0.0,0.0,200.0,0.005027567803532856,0.0,0.0,Colombia,Pereira
2020/06/17,203.0,165.0,0.0,38.0,0.015007326544069163,0.825,0.0,Colombia,Pereira
2020/06/18,226.0,0.0,0.0,226.0,0.6055632270603903,-4.342105263157895,0.0,Colombia,Pereira
2020/06/19,229.0,166.0,8.0,55.0,0.013281663292496027,0.7345132743362832,0.035398230088495575,Colombia,Pereira
2020/06/20,236.0,0.0,0.0,236.0,0.12734391079989102,-3.018181818181818,-0.14545454545454545,Colombia,Pereira
2020/06/21,238.0,168.0,0.0,70.0,0.008479461063362958,0.711864406779661,0.0,Colombia,Pereira
2020/06/22,240.0,0.0,0.0,240.0,0.02858803694595719,-2.4,0.0,Colombia,Pereira
2020/06/23,245.0,0.0,0.0,245.0,0.020845545433081765,0.0,0.0,Colombia,Pereira
2020/06/24,256.0,172.0,0.0,84.0,0.04492482613122186,0.7020408163265306,0.0,Colombia,Pereira
2020/06/25,261.0,175.0,0.0,86.0,0.05956102880609614,0.03571428571428571,0.0,Colombia,Pereira
2020/06/26,268.0,181.0,0.0,87.0,0.08144723872249886,0.06976744186046512,0.0,Colombia,Pereira
2020/06/27,273.0,187.0,0.0,86.0,0.05750888582264673,0.06896551724137931,0.0,Colombia,Pereira
2020/06/28,276.0,0.0,0.0,276.0,0.03490698259510542,-2.1744186046511627,0.0,Colombia,Pereira
2020/06/29,278.0,188.0,9.0,81.0,0.007251262081041239,0.6811594202898551,0.03260869565217391,Colombia,Pereira
2020/07/01,289.0,203.0,0.0,86.0,0.13589468658611845,0.18518518518518517,-0.1111111111111111,Colombia,Pereira
2020/07/02,297.0,215.0,0.0,82.0,0.09308892500947119,0.13953488372093023,0.0,Colombia,Pereira
2020/07/03,307.0,218.0,0.0,89.0,0.12203969508873565,0.036585365853658534,0.0,Colombia,Pereira
2020/07/04,324.0,219.0,0.0,105.0,0.19115448400003876,0.011235955056179775,0.0,Colombia,Pereira
2020/07/05,326.0,222.0,0.0,104.0,0.019062695360985805,0.02857142857142857,0.0,Colombia,Pereira
2020/07/06,329.0,225.0,11.0,93.0,0.028869126813032185,0.028846153846153848,0.10576923076923077,Colombia,Pereira
2020/07/07,344.0,228.0,0.0,116.0,0.1614199565927012,0.03225806451612903,-0.11827956989247312,Colombia,Pereira
2020/07/08,355.0,230.0,0.0,125.0,0.0949072798732045,0.017241379310344827,0.0,Colombia,Pereira
2020/07/09,392.0,235.0,0.0,157.0,0.29625672159583694,0.04,0.0,Colombia,Pereira
2020/07/10,397.0,242.0,0.0,155.0,0.031877636439349794,0.044585987261146494,0.0,Colombia,Pereira
2020/07/11,402.0,243.0,0.0,159.0,0.03228935524777491,0.0064516129032258064,0.0,Colombia,Pereira
2020/07/12,414.0,245.0,0.0,169.0,0.07554582954454718,0.012578616352201259,0.0,Colombia,Pereira
2020/07/13,416.0,250.0,0.0,166.0,0.011846291026822754,0.029585798816568046,0.0,Colombia,Pereira
2020/07/14,449.0,254.0,0.0,195.0,0.1989972527739423,0.024096385542168676,0.0,Colombia,Pereira
2020/07/15,469.0,262.0,0.0,207.0,0.10267663657885567,0.041025641025641026,0.0,Colombia,Pereira
2020/07/16,503.0,273.0,0.0,230.0,0.16443946195276013,0.05314009661835749,0.0,Colombia,Pereira
2020/07/17,529.0,279.0,0.0,250.0,0.11318244564965023,0.02608695652173913,0.0,Colombia,Pereira
2020/07/18,556.0,285.0,0.0,271.0,0.10813963890199223,0.024,0.0,Colombia,Pereira
2020/07/19,570.0,288.0,12.0,270.0,0.051730725024414656,0.01107011070110701,0.04428044280442804,Colombia,Pereira
